,document,topic,distr
127,1999\19_main_body.txt,0,"[9.80899758e-01 1.59303171e-03 1.83172883e-03 1.66883590e-03
 1.64757261e-03 1.94158698e-03 2.00382037e-03 1.95390147e-03
 2.03454623e-03 1.85434029e-03 1.71530265e-03 8.55571226e-04]"
128,1999\1_main_body.txt,0,"[0.96954025 0.00248391 0.00297257 0.00255338 0.00252102 0.00315203
 0.00305266 0.00312615 0.00333975 0.00306842 0.00270616 0.00148368]"
129,1999\20_main_body.txt,7,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
130,1999\21_main_body.txt,-1,"[6.37003614e-08 3.41204485e-02 5.27911298e-02 3.52545256e-02
 3.25333203e-02 3.79306808e-02 5.33247228e-02 3.88598632e-02
 4.01154757e-02 4.61867331e-02 3.78434333e-02 3.74142708e-11]"
131,1999\23_main_body.txt,0,"[9.99997236e-01 2.26045104e-07 2.67162174e-07 2.32359232e-07
 2.24941544e-07 2.52015096e-07 3.17344235e-07 2.63137442e-07
 2.59677366e-07 2.61230796e-07 2.41833679e-07 2.16134097e-07]"
132,1999\24_main_body.txt,-1,"[0.16037436 0.0602198  0.07277667 0.05858112 0.05874489 0.07055857
 0.08506751 0.06523966 0.0684548  0.07337182 0.06132435 0.        ]"
133,1999\25_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
134,1999\26_main_body.txt,-1,"[5.31249152e-04 3.41728917e-02 3.95241915e-02 3.88546711e-02
 3.47719365e-02 4.01444748e-02 3.19453877e-02 4.35797173e-02
 5.01129981e-02 3.98139430e-02 4.12816403e-02 3.70396125e-07]"
135,1999\27_main_body.txt,6,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
136,1999\28_main_body.txt,0,"[9.99999997e-01 2.50445116e-11 2.89455747e-11 2.64299818e-11
 2.55807903e-11 2.84858641e-11 3.30450978e-11 3.02629080e-11
 2.98296261e-11 2.85716623e-11 2.71696156e-11 1.98180025e-11]"
137,1999\29_main_body.txt,0,"[9.99999535e-01 3.91068729e-08 4.55723148e-08 3.99114290e-08
 3.90438826e-08 4.40201030e-08 5.30649487e-08 4.52143878e-08
 4.49656827e-08 4.50516849e-08 4.14710523e-08 2.36930593e-08]"
138,1999\30_main_body.txt,2,"[0.01922479 0.0363573  0.27199003 0.04115382 0.03628698 0.04073014
 0.0294173  0.04452178 0.04851159 0.06767599 0.04256913 0.01091372]"
139,1999\31_main_body.txt,0,"[0.99953973 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
140,1999\32_main_body.txt,0,"[9.99999996e-01 1.98828754e-27 2.32701116e-27 1.95407930e-27
 1.98385126e-27 2.39214711e-27 2.62538006e-27 2.12975317e-27
 2.29575362e-27 2.37024604e-27 1.99671449e-27 7.09198351e-28]"
141,1999\33_main_body.txt,0,"[9.99999996e-01 2.85430920e-92 3.30423385e-92 2.90104285e-92
 2.90210726e-92 3.42593544e-92 3.75746042e-92 3.22003413e-92
 3.42116299e-92 3.33708896e-92 2.94651379e-92 1.05390283e-93]"
142,1999\34_main_body.txt,8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.99915091 0.         0.         0.        ]"
143,1999\35_main_body.txt,0,"[9.99998883e-01 9.39960883e-08 1.08813239e-07 9.84176118e-08
 9.54392768e-08 1.06096216e-07 1.25408550e-07 1.11524863e-07
 1.10140047e-07 1.07222446e-07 1.01249987e-07 5.56833964e-08]"
144,1999\36_main_body.txt,-1,"[8.93006081e-182 1.52186538e-127 6.43471002e-176 1.08463984e-001
 1.14572999e-001 2.14875232e-127 6.02450551e-179 1.25135128e-001
 2.67859420e-001 7.01298807e-176 1.71040576e-175 9.50301640e-183]"
145,1999\37_main_body.txt,0,"[9.99999996e-01 4.10404943e-46 4.87033865e-46 4.03067731e-46
 4.09184060e-46 5.05653689e-46 5.25221149e-46 4.41887504e-46
 4.82914368e-46 4.99433423e-46 4.15014549e-46 1.59393376e-47]"
146,1999\38_main_body.txt,-1,"[0.10729588 0.04209849 0.04913049 0.04455737 0.04312205 0.04908
 0.05527423 0.05261125 0.05216342 0.04882307 0.04606595 0.05942598]"
147,1999\39_main_body.txt,0,"[9.99969637e-01 2.60795017e-06 2.98011207e-06 2.78459438e-06
 2.69400768e-06 3.00428602e-06 3.35687615e-06 3.20280670e-06
 3.17516018e-06 2.95525966e-06 2.83854069e-06 7.59797094e-07]"
148,1999\3_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
149,1999\41_main_body.txt,0,"[9.99887615e-01 9.24047270e-06 1.08090450e-05 9.47526302e-06
 9.21747028e-06 1.03238820e-05 1.26820022e-05 1.07047385e-05
 1.05960840e-05 1.06241553e-05 9.83867145e-06 8.87024393e-06]"
150,1999\42_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
151,1999\44_main_body.txt,7,"[2.92176188e-27 6.80816648e-22 4.26891780e-25 1.44502327e-20
 1.17966815e-20 7.56702428e-22 4.93651921e-26 9.69508472e-01
 1.84573478e-17 4.31344207e-25 8.34886409e-25 7.33940273e-28]"
152,1999\46_main_body.txt,7,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
153,1999\47_main_body.txt,0,"[9.99999996e-001 1.80997703e-113 2.10179042e-113 1.88209251e-113
 1.83250155e-113 2.06766877e-113 2.38677995e-113 2.18015389e-113
 2.15577274e-113 2.08463066e-113 1.95356569e-113 9.77440521e-115]"
154,1999\48_main_body.txt,0,"[9.99999996e-01 9.50159494e-25 1.15473212e-24 9.58131938e-25
 9.27790189e-25 1.06592936e-24 1.34637516e-24 1.12652083e-24
 1.10586647e-24 1.13107044e-24 1.02480234e-24 7.43086308e-26]"
155,1999\49_main_body.txt,0,"[9.99759197e-01 2.02388830e-05 2.40761504e-05 2.06421622e-05
 2.01040598e-05 2.28002829e-05 2.87765630e-05 2.33734478e-05
 2.32503732e-05 2.36403582e-05 2.15495160e-05 1.23477167e-05]"
156,1999\4_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
157,1999\52_main_body.txt,7,"[2.51803355e-19 5.86982759e-14 3.67874244e-17 1.24558630e-12
 1.01728636e-12 6.52150241e-14 4.25488489e-18 9.57731712e-01
 1.58777514e-09 3.71737618e-17 7.19321840e-17 6.32567222e-20]"
158,1999\54_main_body.txt,7,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
159,1999\55_main_body.txt,0,"[9.99999996e-01 1.61394515e-62 1.87355848e-62 1.67875666e-62
 1.63459429e-62 1.84415856e-62 2.12709063e-62 1.94435770e-62
 1.92288732e-62 1.85847054e-62 1.74198829e-62 5.49117405e-64]"
160,1999\56_main_body.txt,0,"[9.99999996e-001 8.15957061e-162 9.91551064e-162 8.22417947e-162
 7.96412565e-162 9.14813446e-162 1.15651000e-161 9.66533661e-162
 9.48829698e-162 9.71135374e-162 8.79665768e-162 2.79799556e-163]"
161,1999\57_main_body.txt,0,"[9.99999996e-01 9.45189088e-17 1.12600720e-16 9.62794746e-17
 9.37412371e-17 1.06308311e-16 1.34849779e-16 1.08985583e-16
 1.08366034e-16 1.10471845e-16 1.00604470e-16 2.76808242e-17]"
162,1999\5_main_body.txt,0,"[9.52726981e-01 2.53820601e-14 3.04578222e-14 2.54844644e-14
 2.54714751e-14 3.23540101e-14 3.06504585e-14 3.10729778e-14
 3.32275419e-14 3.18241617e-14 2.73593191e-14 3.67910305e-16]"
163,1999\6_main_body.txt,0,"[0.89097957 0.00918648 0.01115811 0.00807183 0.00830431 0.01043919
 0.01191382 0.00881878 0.00947772 0.01178292 0.0085957  0.01127157]"
164,1999\7_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
165,1999\8_main_body.txt,0,"[6.83595632e-01 1.62553717e-02 1.91816527e-02 1.60351794e-02
 1.62801483e-02 2.03146120e-02 2.10052110e-02 1.79817480e-02
 1.96695724e-02 1.98084226e-02 1.65232448e-02 2.11799700e-04]"
166,1999\9_main_body.txt,-1,"[1.34982815e-01 5.50588281e-02 6.94619098e-02 5.57893239e-02
 5.43455161e-02 6.58711335e-02 7.81031297e-02 6.67471591e-02
 6.80669748e-02 6.93324977e-02 5.98769933e-02 2.53674588e-07]"
167,2000\0_main_body.txt,6,"[0.02969449 0.03049076 0.04938704 0.02885324 0.02726872 0.03190423
 0.08332014 0.03214815 0.03238431 0.04159676 0.03191665 0.02035917]"
168,2000\10_main_body.txt,0,"[9.97254111e-01 2.25851175e-04 2.63860145e-04 2.31447785e-04
 2.25746108e-04 2.53079257e-04 3.09696438e-04 2.60165269e-04
 2.58331371e-04 2.59696004e-04 2.40011967e-04 2.18001100e-04]"
169,2000\11_main_body.txt,0,"[9.78147792e-01 7.78426764e-36 9.10796334e-36 7.76616530e-36
 7.71488301e-36 8.89455302e-36 1.07212785e-35 8.66672534e-36
 8.85488210e-36 9.09137113e-36 8.04926726e-36 8.35291418e-38]"
170,2000\12_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
171,2000\13_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
172,2000\14_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
173,2000\15_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
174,2000\17_main_body.txt,0,"[9.02986991e-01 7.31301360e-05 8.67566172e-05 7.65595178e-05
 7.49326124e-05 9.32665791e-05 8.61350926e-05 8.50495529e-05
 9.80085755e-05 8.84229123e-05 7.72978513e-05 7.52400371e-07]"
175,2000\18_main_body.txt,0,"[9.99999996e-01 1.45663108e-14 1.70971784e-14 1.43116676e-14
 1.43212818e-14 1.67847355e-14 2.00030309e-14 1.60074402e-14
 1.65207121e-14 1.71992883e-14 1.48935348e-14 4.86292118e-15]"
176,2000\19_main_body.txt,-1,"[4.78295455e-06 3.15231564e-02 4.50633629e-02 3.07173180e-02
 2.90273458e-02 3.33670568e-02 9.21940276e-02 3.42064047e-02
 3.41283600e-02 4.01741894e-02 3.31938134e-02 2.85685941e-09]"
177,2000\1_main_body.txt,6,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
178,2000\20_main_body.txt,0,"[9.99999997e-01 3.77518581e-14 4.38603466e-14 3.93250243e-14
 3.81758174e-14 4.25493923e-14 5.08256233e-14 4.45227599e-14
 4.40010636e-14 4.31877657e-14 4.05720013e-14 2.24445367e-14]"
179,2000\21_main_body.txt,0,"[9.99999996e-01 2.76346411e-81 3.15124747e-81 2.72257407e-81
 2.79434462e-81 3.48069355e-81 3.33122042e-81 2.94767716e-81
 3.31114090e-81 3.26347218e-81 2.75023606e-81 1.03736087e-82]"
180,2000\22_main_body.txt,0,"[9.16767419e-01 3.47770826e-06 4.15802655e-06 3.29692285e-06
 3.36370202e-06 4.21625958e-06 4.57577670e-06 3.70318415e-06
 3.98726663e-06 4.32466238e-06 3.46636283e-06 4.74512069e-08]"
181,2000\23_main_body.txt,0,"[7.66372244e-01 9.68120104e-03 1.12968328e-02 9.31577853e-03
 9.42664785e-03 1.13441726e-02 1.26771434e-02 1.05693543e-02
 1.10338453e-02 1.15761680e-02 9.78254616e-03 1.17861553e-04]"
182,2000\24_main_body.txt,0,"[9.99999996e-01 2.96676206e-83 3.44454070e-83 2.95073750e-83
 2.99191847e-83 3.64337569e-83 3.82708674e-83 3.28347803e-83
 3.55374743e-83 3.52975398e-83 3.02044071e-83 1.19067193e-84]"
183,2000\25_main_body.txt,0,"[9.31041840e-01 1.44891953e-08 1.75141315e-08 1.50198426e-08
 1.44299630e-08 1.63898972e-08 2.02006581e-08 1.77625627e-08
 1.72475028e-08 1.70894267e-08 1.59832535e-08 1.51524993e-10]"
184,2000\26_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
185,2000\27_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
186,2000\28_main_body.txt,7,"[4.50992133e-16 1.01622484e-10 6.67355758e-14 2.18069609e-09
 1.73488152e-09 1.14565484e-10 7.66339495e-15 9.50322048e-01
 2.99896679e-06 6.65712715e-14 1.26321896e-13 1.11857415e-16]"
187,2000\29_main_body.txt,0,"[0.24561499 0.0597917  0.07568966 0.05819665 0.05772557 0.06998967
 0.09029543 0.06478461 0.06817592 0.07537737 0.06133217 0.07302625]"
188,2000\2_main_body.txt,0,"[9.99999996e-01 3.83702184e-16 4.46606427e-16 3.80594504e-16
 3.79497279e-16 4.42689326e-16 5.12083489e-16 4.33053882e-16
 4.42150288e-16 4.50066123e-16 3.97212431e-16 1.28590452e-16]"
189,2000\30_main_body.txt,-1,"[0.08896362 0.04182515 0.05254409 0.04394388 0.04225635 0.05056439
 0.05751393 0.05285019 0.05361465 0.05201801 0.04687203 0.06442438]"
190,2000\31_main_body.txt,0,"[9.94025119e-01 4.91238088e-04 5.71421699e-04 5.05775722e-04
 4.93907287e-04 5.53039325e-04 6.69495509e-04 5.65924086e-04
 5.64468469e-04 5.63468094e-04 5.21611839e-04 4.74528529e-04]"
191,2000\32_main_body.txt,0,"[9.58644502e-01 9.61012229e-17 1.14596595e-16 9.13900471e-17
 9.31077913e-17 1.16143055e-16 1.26541409e-16 1.03010873e-16
 1.10415571e-16 1.18948994e-16 9.61421376e-17 1.30439518e-18]"
192,2000\33_main_body.txt,-1,"[1.30330169e-01 5.60318746e-02 7.25115460e-02 5.72671828e-02
 5.53719825e-02 6.79956947e-02 7.82888492e-02 6.91334765e-02
 7.12631552e-02 7.23169294e-02 6.18752137e-02 2.16113476e-11]"
193,2000\34_main_body.txt,0,"[0.8929042  0.0088097  0.01059316 0.00902129 0.00885229 0.01070863
 0.01111168 0.01117452 0.01134213 0.0107691  0.00969128 0.005022  ]"
194,2000\35_main_body.txt,0,"[9.64714955e-01 2.21919594e-20 2.62950704e-20 2.13772900e-20
 2.19675925e-20 2.86747937e-20 2.73211105e-20 2.41451880e-20
 2.69777772e-20 2.78532778e-20 2.22799834e-20 3.33903919e-22]"
195,2000\36_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
196,2000\37_main_body.txt,0,"[6.62421851e-01 1.85004316e-02 2.15495866e-02 1.78284277e-02
 1.80345082e-02 2.16604235e-02 2.41450136e-02 2.02475114e-02
 2.11046585e-02 2.20708015e-02 1.87202487e-02 2.24334365e-04]"
197,2000\39_main_body.txt,0,"[9.99999996e-01 6.14961805e-59 7.22503865e-59 6.10327132e-59
 6.17423173e-59 7.54685689e-59 7.91460258e-59 6.62202645e-59
 7.27645561e-59 7.36728237e-59 6.19004928e-59 3.58685646e-60]"
198,2000\3_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
199,2000\40_main_body.txt,0,"[9.99999950e-01 4.08043842e-09 4.63556074e-09 3.97820784e-09
 4.10084382e-09 5.19111650e-09 4.60716192e-09 4.21804256e-09
 4.83854724e-09 4.83589369e-09 4.01194292e-09 1.34363541e-09]"
200,2000\41_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
201,2000\42_main_body.txt,0,"[9.99999799e-01 1.66861229e-08 1.91395486e-08 1.75377217e-08
 1.70526875e-08 1.89211353e-08 2.19908163e-08 1.96842623e-08
 1.95886530e-08 1.89105226e-08 1.78930728e-08 9.88023701e-09]"
202,2000\43_main_body.txt,-1,"[1.26940086e-147 2.03594638e-093 9.68540677e-142 1.07562428e-001
 9.06977138e-002 2.38225722e-093 9.17815272e-145 2.57605706e-001
 1.59495143e-001 9.83375928e-142 3.00816598e-141 1.25419468e-148]"
203,2000\44_main_body.txt,-1,"[0.13565852 0.05388254 0.0629481  0.05706294 0.05511034 0.06240111
 0.07121373 0.06706748 0.06628915 0.06237568 0.05895967 0.00073016]"
204,2000\45_main_body.txt,-1,"[0.10138083 0.0404918  0.04718069 0.04290602 0.04149834 0.0471226
 0.05307768 0.05059326 0.05011403 0.0468612  0.0443118  0.05681134]"
205,2000\46_main_body.txt,0,"[9.99999996e-01 2.31876168e-24 2.68129019e-24 2.32002200e-24
 2.34167805e-24 2.78758451e-24 3.03097508e-24 2.53451530e-24
 2.72555921e-24 2.71917127e-24 2.35201993e-24 8.06956895e-25]"
206,2000\48_main_body.txt,0,"[8.63720047e-01 2.01852803e-03 2.57058411e-03 1.94766018e-03
 1.93155897e-03 2.35964572e-03 3.04527668e-03 2.20636135e-03
 2.30566541e-03 2.57354581e-03 2.07604269e-03 2.40855842e-05]"
207,2000\49_main_body.txt,-1,"[0.07188651 0.04440703 0.05987075 0.04839927 0.04406886 0.05012822
 0.06258954 0.05312798 0.05501306 0.05517434 0.04991352 0.05156008]"
208,2000\4_main_body.txt,0,"[9.99990290e-01 7.99062141e-07 9.36531657e-07 8.20189886e-07
 7.94982664e-07 8.87668650e-07 1.10072148e-06 9.27432694e-07
 9.15353091e-07 9.17681363e-07 8.51826371e-07 7.55978237e-07]"
209,2000\50_main_body.txt,2,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
210,2000\51_main_body.txt,2,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
211,2000\52_main_body.txt,-1,"[5.65966671e-02 9.93900281e-02 9.08935501e-02 5.93470136e-02
 6.04669025e-02 7.14422909e-02 5.66804443e-02 5.98829122e-02
 6.41274464e-02 1.17844477e-01 6.76930082e-02 1.35491880e-17]"
212,2000\53_main_body.txt,2,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
213,2000\54_main_body.txt,2,"[0.00693676 0.01412845 0.59377328 0.01588842 0.01379534 0.01522655
 0.01151736 0.01695971 0.01778531 0.02655838 0.01697319 0.00405836]"
214,2000\55_main_body.txt,0,"[9.99999996e-01 5.15506634e-25 5.95750719e-25 5.15551613e-25
 5.20513222e-25 6.19345325e-25 6.73491908e-25 5.62775939e-25
 6.05214510e-25 6.04175485e-25 5.22520616e-25 1.79032789e-25]"
215,2000\58_main_body.txt,0,"[9.25358881e-01 2.29848334e-07 2.92035091e-07 2.21944087e-07
 2.20266107e-07 2.69095366e-07 3.45333777e-07 2.51057383e-07
 2.62713635e-07 2.92560616e-07 2.36264896e-07 2.74498151e-09]"
216,2000\59_main_body.txt,-1,"[0.07054206 0.0435544  0.05869038 0.04746469 0.04322451 0.04914072
 0.06157188 0.05207371 0.05389419 0.05407632 0.0489306  0.05057937]"
217,2000\5_main_body.txt,0,"[0.1827639  0.0592633  0.07616754 0.05424919 0.05401084 0.06539044
 0.08987998 0.06104606 0.06292576 0.07598335 0.05875162 0.00064444]"
218,2000\61_main_body.txt,2,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
219,2000\62_main_body.txt,2,"[2.18900263e-14 5.72884867e-14 9.39491961e-01 4.82650113e-14
 4.55639982e-14 5.21126858e-14 4.70520461e-14 5.08823143e-14
 5.18520171e-14 1.40850142e-13 5.65970574e-14 1.44757176e-14]"
220,2000\63_main_body.txt,-1,"[5.49791599e-02 9.40362276e-02 8.97152523e-02 5.72394843e-02
 5.81347412e-02 6.87608943e-02 5.52823605e-02 5.78553859e-02
 6.18619492e-02 1.16115936e-01 6.53191046e-02 7.33918754e-08]"
221,2000\64_main_body.txt,2,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
222,2000\65_main_body.txt,2,"[0.00697192 0.01411283 0.59372075 0.01589553 0.01379611 0.01521708
 0.0115754  0.01697501 0.0177882  0.02652513 0.01695775 0.00406538]"
223,2000\6_main_body.txt,0,"[9.99999997e-01 4.33191117e-58 5.13272184e-58 4.42204915e-58
 4.28625125e-58 4.81887499e-58 6.10418096e-58 5.02133177e-58
 4.95811965e-58 5.02066773e-58 4.61826008e-58 2.56479194e-58]"
224,2000\7_main_body.txt,0,"[9.99999983e-01 1.19358406e-09 1.37212052e-09 1.26139275e-09
 1.22006312e-09 1.34848228e-09 1.56748982e-09 1.42936561e-09
 1.40843409e-09 1.35226040e-09 1.29149643e-09 9.26323181e-10]"
225,2000\8_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
226,2000\9_main_body.txt,0,"[9.99999997e-01 1.54944898e-74 1.82365910e-74 1.59229706e-74
 1.54660553e-74 1.73143142e-74 2.16940919e-74 1.78546642e-74
 1.77145238e-74 1.78635914e-74 1.64949193e-74 9.14717942e-75]"
227,2001\10_main_body.txt,0,"[0.8702174  0.01095893 0.0131208  0.00962307 0.00993562 0.01250399
 0.01390377 0.01052776 0.01132331 0.01391685 0.01024317 0.01372534]"
228,2001\11_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
229,2001\12_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
230,2001\13_main_body.txt,0,"[6.48413003e-01 1.97487822e-02 2.30778926e-02 1.89504691e-02
 1.91581887e-02 2.30136832e-02 2.59068630e-02 2.15148102e-02
 2.23936213e-02 2.36153482e-02 1.99411733e-02 2.37821629e-04]"
231,2001\14_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
232,2001\16_main_body.txt,0,"[9.99696485e-01 2.54953281e-05 3.06968924e-05 2.60301295e-05
 2.50897232e-05 2.82131959e-05 3.74754969e-05 2.94921186e-05
 2.90720182e-05 2.97677557e-05 2.72480750e-05 1.49303793e-05]"
233,2001\17_main_body.txt,6,"[0.         0.         0.         0.         0.         0.
 0.99820479 0.         0.         0.         0.         0.        ]"
234,2001\18_main_body.txt,0,"[8.27554482e-01 4.23673652e-03 5.26578159e-03 4.36399933e-03
 4.16733719e-03 4.76715306e-03 6.19231426e-03 5.19521997e-03
 5.03223869e-03 5.08759297e-03 4.69359871e-03 4.42706225e-05]"
235,2001\19_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
236,2001\1_main_body.txt,9,"[5.83729680e-09 2.70922292e-08 8.87089380e-08 2.03994766e-08
 2.04940405e-08 2.58290292e-08 1.50184886e-08 2.18732349e-08
 2.36230391e-08 9.07370568e-01 2.33831081e-08 3.47645691e-09]"
237,2001\20_main_body.txt,-1,"[0.10697827 0.05501003 0.06328488 0.05720107 0.05666072 0.07366469
 0.05910646 0.0650973  0.07977864 0.06632879 0.05845944 0.00425439]"
238,2001\21_main_body.txt,-1,"[0.10370372 0.05319736 0.06722887 0.05561943 0.05304953 0.06294626
 0.07162093 0.06006785 0.06511356 0.06537982 0.05623165 0.02194512]"
239,2001\22_main_body.txt,0,"[5.44287483e-01 2.80672704e-02 3.32870432e-02 2.76603200e-02
 2.73982302e-02 3.18443131e-02 3.96243071e-02 3.12294916e-02
 3.17312835e-02 3.32013263e-02 2.89741068e-02 3.03672235e-04]"
240,2001\23_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
241,2001\24_main_body.txt,0,"[9.74873409e-01 2.63317873e-30 3.17067001e-30 2.49171570e-30
 2.53271372e-30 3.15467070e-30 3.53068734e-30 2.80237917e-30
 2.99537858e-30 3.28153218e-30 2.62870624e-30 3.49610282e-32]"
242,2001\25_main_body.txt,0,"[9.63267918e-01 1.46999071e-19 1.77125547e-19 1.42538419e-19
 1.42944956e-19 1.70880899e-19 2.09455845e-19 1.58124482e-19
 1.65628323e-19 1.78268817e-19 1.48925484e-19 1.68791401e-21]"
243,2001\26_main_body.txt,-1,"[0.11195508 0.04190486 0.04848853 0.04464433 0.04317525 0.04902984
 0.05407073 0.05279    0.05242003 0.0482746  0.04597477 0.05893533]"
244,2001\27_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
245,2001\29_main_body.txt,0,"[7.35589890e-01 1.22126843e-02 1.40934188e-02 1.17970603e-02
 1.20935670e-02 1.46398854e-02 1.57679266e-02 1.28960500e-02
 1.38811065e-02 1.44940201e-02 1.21109888e-02 1.44976303e-04]"
246,2001\2_main_body.txt,0,"[9.80280024e-01 7.99016193e-40 9.57838947e-40 7.70910071e-40
 7.89211664e-40 1.02403477e-39 9.99508596e-40 8.55715806e-40
 9.59550288e-40 1.00639601e-39 7.97511699e-40 1.05687898e-41]"
247,2001\30_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
248,2001\31_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
249,2001\32_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
250,2001\33_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
251,2001\34_main_body.txt,-1,"[1.26074129e-01 5.88125408e-02 7.39261570e-02 5.86255048e-02
 5.82453821e-02 7.30483644e-02 7.66063645e-02 6.51424852e-02
 7.15251662e-02 7.50804391e-02 6.11660585e-02 6.95163577e-14]"
252,2001\35_main_body.txt,0,"[9.92090585e-001 6.76592933e-106 7.80165669e-106 7.18435705e-106
 6.99770371e-106 8.03165591e-106 8.68136422e-106 8.44072455e-106
 8.51528592e-106 7.80831359e-106 7.38075260e-106 7.47016966e-108]"
253,2001\36_main_body.txt,0,"[9.80280024e-01 8.66414292e-40 1.02156632e-39 8.30490336e-40
 8.57040858e-40 1.12510143e-39 1.05136742e-39 9.29523643e-40
 1.04542306e-39 1.08506916e-39 8.63288525e-40 1.27434924e-41]"
254,2001\37_main_body.txt,0,"[9.99984474e-01 1.34538605e-06 1.54967103e-06 1.40365090e-06
 1.37181861e-06 1.53780995e-06 1.78627273e-06 1.57927372e-06
 1.58276846e-06 1.53610531e-06 1.43615867e-06 3.92980263e-07]"
255,2001\38_main_body.txt,-1,"[1.22646744e-01 5.94187817e-02 7.08146841e-02 5.49579736e-02
 5.64892114e-02 7.17336698e-02 7.49848632e-02 6.17509220e-02
 6.65726873e-02 7.47268735e-02 5.84611837e-02 2.99001403e-06]"
256,2001\39_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
257,2001\40_main_body.txt,0,"[0.35197878 0.04401948 0.05340008 0.04381436 0.04400479 0.05574805
 0.05480634 0.04863462 0.05422421 0.05494349 0.04528231 0.00051752]"
258,2001\41_main_body.txt,0,"[9.99999995e-01 9.28924911e-11 1.09294823e-10 9.51180539e-11
 9.44862127e-11 1.14277420e-10 1.19130686e-10 1.12578065e-10
 1.17656142e-10 1.11486339e-10 9.93216687e-11 5.42915674e-11]"
259,2001\42_main_body.txt,0,"[9.77740468e-01 4.50532804e-35 5.28434554e-35 4.42646882e-35
 4.45195830e-35 5.23932496e-35 6.17359240e-35 4.87103284e-35
 5.10198914e-35 5.32375363e-35 4.56634227e-35 5.00942772e-37]"
260,2001\43_main_body.txt,-1,"[0.05379029 0.06088996 0.1016288  0.04974222 0.04796054 0.05734627
 0.05745233 0.05471835 0.05636433 0.11571793 0.0608918  0.01940456]"
261,2001\44_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
262,2001\45_main_body.txt,6,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
263,2001\46_main_body.txt,-1,"[8.99348820e-02 5.83432822e-02 8.31218222e-02 5.69636361e-02
 5.37705644e-02 6.16358776e-02 1.63231137e-01 6.35084094e-02
 6.31929410e-02 7.40525972e-02 6.15863771e-02 5.02949777e-92]"
