,document,topic,distr
410,2005\14_main_body.txt,9,"[6.3355299e-05 5.8350228e-02 9.6996963e-02 2.7306132e-02 5.1317792e-03
 1.6352002e-01 5.7653319e-03 5.5816013e-02 1.0650025e-01 4.2771158e-01
 3.2311201e-03 6.3355299e-05 1.4635074e-02 3.4908768e-02]"
411,2005\16_main_body.txt,9,"[0.00127551 0.02678571 0.24362245 0.00127551 0.03954082 0.00127551
 0.00127551 0.00127551 0.12882653 0.53698975 0.00127551 0.01403061
 0.00127551 0.00127551]"
412,2005\17_main_body.txt,12,"[4.0015741e-03 1.4766465e-01 8.5345060e-02 1.4897665e-01 1.5153503e-02
 1.0436893e-01 6.5599583e-05 5.7137232e-02 9.2561007e-02 1.6931252e-01
 6.5599583e-05 6.5599583e-05 1.7521648e-01 6.5599583e-05]"
413,2005\19_main_body.txt,9,"[0.02984992 0.00226219 0.06736923 0.02984992 0.00060693 0.08337012
 0.00115868 0.12033767 0.1650298  0.33497018 0.03426396 0.0155043
 0.09054293 0.02488413]"
414,2005\1_main_body.txt,8,"[1.9399832e-01 1.0993708e-01 2.4936602e-02 4.6961588e-05 4.6961588e-05
 4.6538934e-02 4.6961588e-05 4.6961588e-05 5.4761904e-01 6.1519681e-03
 9.4392793e-03 4.7431206e-03 5.6400865e-02 4.6961588e-05]"
415,2005\20_main_body.txt,13,"[4.6728970e-03 3.3565881e-03 5.7325259e-02 8.9574836e-02 6.5815453e-05
 7.7069893e-02 4.0147426e-03 3.5606157e-02 2.1659866e-01 5.5350795e-02
 6.5815453e-05 1.5203370e-02 2.3101224e-02 4.1799393e-01]"
416,2005\21_main_body.txt,2,"[4.8938044e-05 4.6050698e-02 5.1145148e-01 4.8938044e-05 8.7648042e-02
 5.3831848e-04 2.5986100e-02 4.8938044e-05 8.8577857e-03 2.6920816e-01
 8.3684055e-03 2.0064597e-03 2.0113535e-02 1.9624155e-02]"
417,2005\22_main_body.txt,5,"[4.25107591e-03 1.31730875e-02 3.72625166e-03 9.03222412e-02
 6.35562092e-02 4.02067780e-01 2.99674589e-02 1.00818731e-01
 1.43329486e-01 5.24824172e-05 7.82512873e-02 3.41660529e-02
 3.62653509e-02 5.24824172e-05]"
418,2005\23_main_body.txt,1,"[5.0815556e-02 4.3007869e-01 9.4730243e-02 1.7736968e-02 1.3744725e-02
 1.8655184e-01 1.5347326e-01 5.7032052e-05 2.2299532e-02 1.6026007e-02
 5.7032052e-05 5.7602376e-03 8.6118402e-03 5.7032052e-05]"
419,2005\24_main_body.txt,2,"[2.8137310e-04 4.5301072e-02 4.5891955e-01 2.8137310e-04 5.6555994e-02
 6.2183458e-02 9.3134493e-02 3.0951041e-03 4.5301072e-02 2.1693866e-01
 1.7163759e-02 2.8137310e-04 2.8137310e-04 2.8137310e-04]"
420,2005\25_main_body.txt,9,"[8.4076004e-05 5.9693963e-03 5.8096517e-02 3.2032955e-02 1.1779048e-01
 5.8096517e-02 1.1013957e-02 8.4076004e-05 8.4076004e-05 5.8273077e-01
 8.4076004e-05 1.3292417e-01 9.2483603e-04 8.4076004e-05]"
421,2005\26_main_body.txt,0,"[0.26012963 0.00081037 0.09805511 0.00081037 0.02512155 0.00081037
 0.00081037 0.02512155 0.00081037 0.13047002 0.1547812  0.00081037
 0.1547812  0.14667748]"
422,2005\27_main_body.txt,8,"[3.23257416e-01 4.86760146e-05 4.77511697e-02 1.07573997e-02
 1.02219626e-03 1.23685755e-01 6.37655798e-03 4.86760146e-05
 3.79234821e-01 5.01849689e-02 9.78387892e-03 7.83683825e-03
 2.09793616e-02 1.90323219e-02]"
423,2005\28_main_body.txt,10,"[1.4288352e-01 1.9145530e-02 1.2373799e-02 6.7717314e-04 1.2927849e-03
 1.5211770e-01 6.1561193e-05 6.1561193e-05 2.2229746e-01 6.1561193e-05
 3.7127551e-01 6.7717314e-04 7.3319376e-02 3.7552326e-03]"
424,2005\29_main_body.txt,0,"[3.1173250e-01 2.3898825e-01 1.5957022e-01 6.6737855e-05 3.6105178e-02
 3.2100905e-02 6.6737855e-05 1.4014948e-03 6.6737855e-05 1.5356380e-01
 1.4014948e-03 6.6737855e-05 4.6115857e-02 1.8753337e-02]"
425,2005\30_main_body.txt,0,"[2.7248341e-01 1.6303775e-03 5.2592826e-05 5.2592826e-05 5.2592826e-05
 2.4723887e-01 5.2592826e-05 1.2890501e-01 1.5835699e-01 1.6303775e-03
 1.3206059e-01 5.2592826e-05 1.9511938e-02 3.7919428e-02]"
426,2005\31_main_body.txt,6,"[1.1039311e-02 5.6812063e-02 1.3220248e-01 2.6925150e-04 5.4119550e-02
 7.5659670e-02 2.9913840e-01 8.3467960e-03 1.7528272e-01 2.6925150e-04
 2.6925150e-04 2.6925150e-04 4.6042006e-02 1.4028002e-01]"
427,2005\32_main_body.txt,5,"[3.2417759e-01 3.7680067e-02 3.5529993e-02 2.7467210e-02 5.3751883e-05
 3.3385292e-01 2.3167059e-02 5.3751883e-05 2.7413459e-03 9.1915717e-03
 1.4357127e-01 5.3751883e-05 2.5854655e-02 3.6605030e-02]"
428,2005\34_main_body.txt,5,"[6.91052228e-02 2.17416100e-02 2.74480693e-02 2.74480693e-02
 5.70645971e-05 3.65841120e-01 1.58696651e-01 1.26112765e-02
 7.13878125e-02 5.19858450e-02 7.30997548e-02 6.27710600e-04
 6.27710600e-04 1.19322076e-01]"
429,2005\35_main_body.txt,5,"[1.2194039e-01 3.9528225e-02 4.4907224e-03 7.7526651e-02 4.1502170e-02
 4.1605800e-01 9.8746546e-02 4.9348600e-05 1.2386498e-02 1.0906041e-02
 4.9348600e-05 1.0363205e-03 3.8047768e-02 1.3773194e-01]"
430,2005\36_main_body.txt,5,"[2.2183686e-02 1.1845253e-01 1.9791914e-02 8.6163603e-02 5.9794307e-05
 4.3177468e-01 6.5773737e-04 1.8960775e-01 7.7792399e-02 2.8163118e-02
 1.4410428e-02 5.9794307e-05 6.6371681e-03 4.2453958e-03]"
431,2005\37_main_body.txt,8,"[1.3122423e-02 1.5465431e-01 4.4441804e-02 1.2289883e-03 3.9644783e-05
 2.6645258e-01 3.9644783e-05 4.2063117e-02 4.2622107e-01 1.1933080e-02
 1.4708214e-02 1.2289883e-03 2.3826515e-02 3.9644783e-05]"
432,2005\38_main_body.txt,12,"[6.2804120e-03 6.5689713e-02 1.3635850e-02 3.9662778e-02 5.6580287e-05
 2.8408962e-01 1.1881860e-03 5.6071062e-02 8.9453436e-02 2.6083510e-02
 8.3229609e-02 5.6580287e-05 3.3444607e-01 5.6580287e-05]"
433,2005\39_main_body.txt,7,"[9.2275143e-02 8.8477813e-02 9.0647720e-02 2.7666269e-03 5.9672346e-04
 1.6605186e-01 5.4247586e-05 3.2879460e-01 9.2817619e-02 6.7321256e-02
 4.3940544e-03 5.4247586e-05 4.0197458e-02 2.5550611e-02]"
434,2005\3_main_body.txt,2,"[1.88623786e-01 1.09094046e-01 3.14834028e-01 1.72890723e-04
 7.08851963e-03 5.03112003e-02 1.72890723e-04 5.35961241e-03
 2.81984776e-01 3.64799425e-02 1.72890723e-04 3.63070518e-03
 1.90179807e-03 1.72890723e-04]"
435,2005\40_main_body.txt,13,"[0.02164731 0.03700682 0.05908611 0.00052798 0.00100797 0.2006816
 0.00100797 0.14308344 0.21172124 0.04180666 0.01540751 0.00100797
 0.00388788 0.26211962]"
436,2005\41_main_body.txt,1,"[1.4789061e-01 3.1909546e-01 5.8431695e-05 9.9918200e-03 5.8431695e-05
 1.2919247e-01 4.1486500e-03 2.4015425e-02 1.2451794e-01 5.8431695e-05
 2.4015425e-02 8.8231862e-03 1.7360057e-01 3.4533128e-02]"
437,2005\42_main_body.txt,13,"[1.09817535e-01 6.70024753e-03 3.90134975e-02 9.97909112e-04
 4.75194865e-05 2.37644956e-01 7.17544230e-03 1.12193510e-01
 8.13058391e-02 8.41570124e-02 2.09560916e-02 4.75194865e-05
 2.90344041e-02 2.70908564e-01]"
438,2005\43_main_body.txt,5,"[1.2929919e-04 1.2929919e-04 1.2929919e-04 1.2037755e-01 1.2929919e-04
 3.0398241e-01 1.2929919e-04 9.1802431e-03 5.1848974e-02 7.7708811e-02
 2.2640289e-01 1.2929919e-04 1.9407810e-01 1.5645202e-02]"
439,2005\4_main_body.txt,0,"[3.9092118e-01 7.3328897e-02 1.0492184e-01 1.6627868e-04 1.6627868e-04
 6.0026601e-02 1.6627868e-04 1.8290655e-03 3.5600266e-01 1.6627868e-04
 1.6627868e-04 1.6627868e-04 1.0142999e-02 1.8290655e-03]"
440,2005\5_main_body.txt,8,"[2.8331161e-01 1.7750653e-02 9.3691774e-02 5.1248603e-04 4.6589641e-05
 1.2909989e-01 4.6589641e-05 1.9101752e-03 4.0956953e-01 4.6589641e-05
 8.4327254e-03 4.6589641e-05 3.8250092e-02 1.7284757e-02]"
441,2005\6_main_body.txt,9,"[2.3486584e-02 6.0337093e-03 2.9126358e-01 8.0283238e-03 5.4851902e-04
 4.9865364e-05 4.9865364e-05 4.9865364e-05 8.6815603e-02 5.2064425e-01
 5.0364020e-03 4.0390948e-03 4.9416576e-02 4.5377482e-03]"
442,2005\7_main_body.txt,9,"[2.1199305e-02 5.4218173e-05 3.8549121e-02 2.4994576e-02 5.4218173e-05
 1.2096075e-01 1.0469530e-01 8.1869448e-03 5.4272391e-02 4.9940357e-01
 5.4218173e-05 5.4218173e-05 1.1445457e-01 1.3066580e-02]"
443,2005\9_main_body.txt,9,"[1.5888148e-04 3.5112806e-02 1.7651731e-01 9.5487759e-02 4.4645693e-02
 3.1935174e-02 1.5888148e-04 1.6380680e-01 1.6047029e-02 3.2745472e-01
 1.7476962e-03 1.5888148e-04 8.4366061e-02 2.2402288e-02]"
444,2006\0_main_body.txt,9,"[1.6249594e-04 5.0373739e-03 1.0415989e-01 1.6249594e-04 1.6412091e-02
 1.6249594e-04 1.6249594e-04 1.6249594e-04 1.8215793e-01 6.1114722e-01
 1.6412091e-02 4.5661356e-02 1.7874553e-03 1.6412091e-02]"
445,2006\10_main_body.txt,9,"[5.3954893e-05 2.0017264e-02 2.0670120e-01 1.2463581e-02 9.5014572e-02
 8.6381786e-02 5.3954893e-05 5.3954893e-05 1.4082227e-02 5.2503502e-01
 2.4333656e-02 1.3542678e-02 5.3954893e-05 2.2121505e-03]"
446,2006\11_main_body.txt,9,"[1.5594731e-02 1.2892289e-01 2.3159628e-01 5.9085623e-03 1.3657497e-02
 9.6861681e-05 9.6861681e-05 1.0654785e-03 1.2601705e-01 3.7107709e-01
 1.0654785e-03 1.0654785e-03 8.6303756e-02 1.7531965e-02]"
447,2006\12_main_body.txt,9,"[2.6900379e-03 9.7275250e-02 9.5539741e-02 3.3156890e-01 8.6775428e-05
 9.5452968e-04 1.8222838e-03 1.8222838e-03 9.5452968e-04 3.4111419e-01
 8.6775428e-05 9.6320724e-03 1.1636585e-01 8.6775428e-05]"
448,2006\13_main_body.txt,9,"[5.4435702e-03 1.4067047e-02 4.0476445e-02 5.3896732e-05 4.3656356e-03
 2.8619165e-02 5.3896732e-05 5.9286406e-04 1.2509432e-01 6.6837335e-01
 1.4606015e-02 6.4191006e-02 3.4008838e-02 5.3896732e-05]"
449,2006\14_main_body.txt,9,"[7.0695863e-03 2.3703909e-02 4.1876906e-01 1.3861935e-04 8.0537841e-02
 2.9110061e-03 1.5248129e-03 1.3861935e-04 1.5248129e-03 4.3678957e-01
 1.3861935e-04 5.6833932e-03 2.0931521e-02 1.3861935e-04]"
450,2006\15_main_body.txt,2,"[5.3896732e-05 5.9286406e-04 3.6601269e-01 2.2097661e-03 7.0604724e-03
 4.8021987e-02 5.3896732e-05 9.9223889e-02 2.2426431e-01 2.3019294e-01
 2.1073623e-02 5.3896732e-05 5.3896732e-05 1.1318313e-03]"
451,2006\16_main_body.txt,2,"[1.2919897e-03 2.0463450e-02 4.5515546e-01 4.6261568e-03 5.4596988e-03
 8.7563567e-02 2.1255314e-03 7.5435531e-03 2.7548553e-02 3.2137200e-01
 6.7100110e-03 6.2932405e-03 5.3805124e-02 4.1677089e-05]"
452,2006\17_main_body.txt,12,"[1.0594160e-01 7.3501788e-02 3.6793578e-02 8.5367938e-05 8.5367938e-05
 1.8704115e-01 8.5367938e-05 1.1447840e-01 5.3867165e-02 1.7158955e-02
 1.1960048e-01 8.5367938e-05 2.4850605e-01 4.2769335e-02]"
453,2006\18_main_body.txt,12,"[4.3127825e-03 9.2618782e-03 6.4338236e-03 5.0197961e-03 7.0701361e-05
 1.6197681e-01 7.0701361e-05 1.0046663e-01 2.9065329e-01 1.8453054e-02
 4.3905541e-02 1.2796946e-02 2.9560238e-01 5.0975677e-02]"
454,2006\19_main_body.txt,5,"[1.6961439e-02 4.6438582e-02 8.6546831e-02 5.3155510e-04 4.8323189e-05
 2.7452400e-01 4.8323189e-05 2.6389292e-01 2.2813377e-01 2.1310525e-02
 2.8559003e-02 4.8323189e-05 3.2908089e-02 4.8323189e-05]"
455,2006\1_main_body.txt,8,"[1.4217812e-02 1.0048366e-02 4.5863912e-04 4.1694464e-05 4.1694464e-05
 9.2603408e-02 1.7136425e-02 1.7094730e-03 2.6521847e-01 1.7682622e-01
 1.7599234e-01 8.7558373e-04 2.4478818e-01 4.1694464e-05]"
456,2006\21_main_body.txt,8,"[4.6223540e-05 2.5982249e-01 4.6731997e-02 4.6223540e-05 4.6223540e-05
 1.1190719e-01 1.4329297e-03 7.9042250e-03 4.8631784e-01 1.9460110e-02
 6.5683655e-02 4.6223540e-05 5.0845894e-04 4.6223540e-05]"
457,2006\22_main_body.txt,7,"[2.9751929e-03 6.8345629e-02 3.4822326e-02 1.1775060e-02 4.6094539e-04
 1.6221087e-01 4.1904124e-05 3.0175158e-01 2.7535200e-01 4.6513579e-03
 9.0135776e-02 2.5561515e-03 1.5965471e-02 2.8955750e-02]"
458,2006\24_main_body.txt,12,"[7.71382898e-02 1.88991651e-02 7.47973053e-03 5.70971788e-05
 5.70971788e-05 2.16455415e-01 5.70971788e-05 1.05686881e-01
 8.57028663e-02 4.40219231e-02 9.71223041e-02 5.70971788e-05
 2.27874845e-01 1.19390205e-01]"
459,2006\25_main_body.txt,5,"[1.5636055e-02 6.8699591e-02 2.0588651e-02 7.0751383e-05 1.0683458e-02
 3.5099760e-01 7.0751383e-05 1.8897694e-01 2.5548324e-01 7.7826518e-04
 5.7308618e-03 6.4383759e-03 7.5774722e-02 7.0751383e-05]"
460,2006\26_main_body.txt,5,"[3.4473028e-02 7.9045363e-02 2.2624688e-02 1.4725796e-02 5.6420671e-05
 2.8159559e-01 5.6420671e-05 9.2586324e-02 1.0217784e-01 7.1710676e-02
 5.6420671e-05 5.6420671e-05 2.2799593e-01 7.2839089e-02]"
461,2006\28_main_body.txt,7,"[1.0176148e-02 1.3514639e-01 1.1961438e-02 1.6549630e-01 6.6055702e-03
 8.2182817e-02 5.9509639e-05 2.7082837e-01 1.5532016e-02 3.5170197e-02
 5.9509639e-05 7.2006667e-03 2.5952154e-01 5.9509639e-05]"
462,2006\29_main_body.txt,4,"[0.00050916 0.15835032 0.05142567 0.00050916 0.24490835 0.02596741
 0.01069246 0.11252546 0.00050916 0.00050916 0.00050916 0.20417514
 0.13798371 0.05142567]"
463,2006\2_main_body.txt,9,"[5.77901046e-05 5.77901046e-05 5.84257953e-02 5.77901046e-05
 1.21359213e-03 1.12170599e-01 6.35691162e-04 4.91793789e-02
 1.36442438e-01 6.08587563e-01 1.16158118e-02 6.99260319e-03
 5.77901046e-05 1.45053165e-02]"
464,2006\31_main_body.txt,1,"[0.17353724 0.43284574 0.06715426 0.00066489 0.0206117  0.00731383
 0.00066489 0.00731383 0.00066489 0.07380319 0.01396277 0.00066489
 0.09375001 0.10704788]"
465,2006\32_main_body.txt,12,"[5.4228026e-02 4.6309164e-05 3.8482912e-02 2.4590164e-02 4.6309164e-05
 1.9593407e-01 4.6309164e-05 7.4557750e-03 2.2927666e-01 3.9872188e-02
 1.5518200e-01 2.3617672e-03 2.3853849e-01 1.3939058e-02]"
466,2006\34_main_body.txt,1,"[3.5498138e-03 4.4174811e-01 1.3273975e-01 4.2539570e-02 5.8193669e-05
 5.8193669e-05 5.8193669e-05 1.4030494e-01 8.3857082e-02 2.3859404e-03
 5.8193669e-05 7.6233707e-03 1.4088687e-01 4.1317502e-03]"
467,2006\35_main_body.txt,0,"[2.9279345e-01 7.9113926e-04 3.6032796e-02 1.1155064e-01 7.1921750e-05
 1.4175777e-01 1.2090046e-01 4.6101838e-02 7.1921750e-05 3.0998273e-02
 3.6680091e-03 2.7402185e-02 1.6908804e-01 1.8771576e-02]"
468,2006\36_main_body.txt,6,"[8.4524140e-02 4.9878675e-03 2.4759594e-02 4.4935743e-05 3.1499956e-02
 1.8158534e-01 4.4985172e-01 9.4365055e-04 2.0540129e-01 4.4935743e-05
 9.4814422e-03 4.4935743e-05 4.4935743e-05 6.7852973e-03]"
469,2006\37_main_body.txt,6,"[1.0312152e-02 2.4247492e-02 2.9821625e-02 2.8799700e-03 2.5557414e-01
 8.3704941e-02 4.5438498e-01 6.0479373e-02 9.2902264e-05 9.2902264e-05
 9.2902264e-05 3.3537716e-02 1.4028243e-02 3.0750649e-02]"
470,2006\38_main_body.txt,6,"[9.9066645e-03 8.1873259e-05 3.7743572e-02 9.0879323e-03 9.1779925e-02
 1.4336008e-01 6.1331254e-01 1.7193384e-03 2.4643851e-02 4.2655967e-02
 2.0550188e-02 4.9942685e-03 8.1873259e-05 8.1873259e-05]"
471,2006\39_main_body.txt,6,"[6.67254906e-03 3.91529733e-03 2.49310687e-01 5.51450321e-05
 2.87305601e-02 9.82133001e-02 4.50590044e-01 1.49443038e-02
 5.51450321e-05 1.01522006e-01 5.51450321e-05 5.51450321e-05
 6.06595364e-04 4.52740677e-02]"
472,2006\3_main_body.txt,9,"[1.2879958e-04 3.2328695e-02 1.0445646e-01 1.2879958e-04 1.2879958e-04
 1.4167954e-03 1.8160742e-02 1.2879958e-04 1.9204019e-01 5.9904689e-01
 1.2879958e-04 1.2879958e-04 4.0056672e-02 1.1720763e-02]"
473,2006\40_main_body.txt,6,"[5.8671674e-05 5.4036610e-02 1.5201831e-01 5.8671674e-05 5.8671674e-05
 1.6316593e-01 5.6095988e-01 4.1656885e-03 1.9420322e-02 2.7047640e-02
 1.2966440e-02 5.9258393e-03 5.8671674e-05 5.8671674e-05]"
474,2006\41_main_body.txt,6,"[1.1606057e-03 1.1606057e-03 3.0452082e-02 5.5266941e-05 3.3712832e-03
 1.1279982e-01 5.9638554e-01 5.5266941e-05 2.4654582e-01 5.5266941e-05
 6.0793635e-04 3.9239526e-03 3.3712832e-03 5.5266941e-05]"
475,2006\42_main_body.txt,6,"[5.5044034e-04 9.0572461e-03 6.0098078e-02 1.4561649e-02 4.5586467e-02
 3.6534226e-01 4.8693952e-01 6.5552443e-03 1.0058046e-02 5.5044034e-04
 5.0040031e-05 5.5044034e-04 5.0040031e-05 5.0040031e-05]"
476,2006\43_main_body.txt,6,"[8.7997185e-05 8.7997185e-05 4.7606476e-02 8.7997185e-05 4.1446671e-02
 2.0952129e-01 6.3190776e-01 8.7997185e-05 3.3526924e-02 1.7687434e-02
 9.6796901e-04 8.7997185e-05 8.7997185e-05 1.6807463e-02]"
477,2006\44_main_body.txt,1,"[0.00028952 0.20874348 0.13057324 0.00028952 0.00028952 0.00028952
 0.00028952 0.17689635 0.13346843 0.09293573 0.13925883 0.04371743
 0.07266937 0.00028952]"
478,2006\45_main_body.txt,8,"[5.1910298e-05 2.7050456e-01 2.4449749e-02 1.1321636e-01 5.1910298e-05
 1.5059178e-01 5.1910298e-05 9.7643271e-02 2.9074958e-01 8.3575584e-03
 5.1910298e-05 1.0953073e-02 2.8602574e-02 4.7238371e-03]"
479,2006\46_main_body.txt,6,"[5.6548291e-05 1.2220086e-01 5.6548291e-05 8.8271886e-02 1.3577245e-01
 1.3237955e-01 3.2238179e-01 2.6634244e-02 1.3124859e-01 5.6548291e-05
 5.6548291e-05 1.1366207e-02 2.9461659e-02 5.6548291e-05]"
480,2006\47_main_body.txt,6,"[6.39222708e-05 2.49936059e-02 2.11582705e-02 2.56328285e-02
 1.92469954e-01 1.72014832e-01 2.67259002e-01 2.24367157e-02
 6.45614928e-03 6.39222708e-05 7.99667612e-02 1.63065717e-01
 1.54052675e-02 9.01303999e-03]"
481,2006\48_main_body.txt,8,"[1.9630938e-04 2.0043188e-01 7.2830781e-02 1.0620338e-01 1.9630938e-04
 1.5528072e-01 8.0486843e-03 9.8351002e-02 2.0239498e-01 1.2976050e-01
 2.5716530e-02 1.9630938e-04 1.9630938e-04 1.9630938e-04]"
482,2006\4_main_body.txt,9,"[5.7195150e-05 5.7195150e-05 2.3450011e-03 2.5795011e-02 6.3486616e-03
 8.2990162e-02 5.7195150e-05 1.2068177e-02 1.5334021e-01 5.6400132e-01
 2.7510867e-02 5.7767103e-03 8.6421877e-02 3.3230379e-02]"
483,2006\5_main_body.txt,9,"[4.3470704e-05 4.3470704e-05 4.6122413e-02 5.8294214e-02 4.3470704e-05
 4.1340638e-02 4.7426537e-02 6.3945405e-02 1.0041732e-02 5.7081378e-01
 6.5640761e-03 9.3940191e-02 5.4816555e-02 6.5640761e-03]"
484,2006\6_main_body.txt,9,"[2.8555887e-03 1.3598042e-04 1.2251835e-01 1.6453631e-02 3.0051673e-02
 1.3598042e-04 2.8555887e-03 2.8555887e-03 2.2586347e-01 5.0190371e-01
 4.2289909e-02 1.3598042e-04 5.1808536e-02 1.3598042e-04]"
485,2006\7_main_body.txt,9,"[6.3556632e-05 6.3556632e-05 2.0401677e-02 1.7859412e-02 6.3556632e-05
 3.3113003e-02 1.3346891e-03 6.3556632e-05 3.4199819e-01 3.6170074e-01
 3.6290832e-02 4.1375365e-02 7.2518110e-02 7.3153675e-02]"
486,2006\8_main_body.txt,9,"[5.5266941e-05 5.5266941e-05 4.7584832e-02 1.1606057e-03 6.1346302e-03
 5.1453520e-02 1.0003316e-02 1.7132751e-03 1.3822262e-01 6.0799158e-01
 6.4717583e-02 6.0793635e-04 3.6531445e-02 3.3768099e-02]"
487,2007\0_main_body.txt,8,"[5.53057017e-03 6.20517805e-02 5.35432100e-02 7.29913712e-02
 1.82934236e-02 1.08848915e-01 6.07754955e-05 3.70730506e-03
 4.51014936e-01 2.01166868e-02 1.48352981e-01 4.31506010e-03
 5.11121899e-02 6.07754955e-05]"
488,2007\10_main_body.txt,2,"[0.00364964 0.04014599 0.3321168  0.00364964 0.04014599 0.00364964
 0.04014599 0.04014599 0.00364964 0.3321168  0.07664233 0.00364964
 0.07664233 0.00364964]"
489,2007\11_main_body.txt,1,"[5.5066649e-02 3.0160475e-01 7.1826065e-03 2.6595054e-02 2.0124240e-02
 1.5730555e-01 6.4708169e-05 9.1303222e-02 2.0124240e-02 1.2818688e-01
 9.3244471e-02 6.4708169e-05 9.9068202e-02 6.4708169e-05]"
490,2007\12_main_body.txt,9,"[3.7585102e-02 5.8427121e-02 2.1682645e-01 2.7858829e-02 5.6273448e-03
 4.2378767e-03 1.4658886e-02 6.9473390e-05 1.2574684e-02 5.3015143e-01
 1.2574684e-02 6.9473390e-05 6.4679727e-02 1.4658886e-02]"
491,2007\13_main_body.txt,9,"[6.3264892e-02 9.3607768e-02 2.6555070e-01 5.0571456e-05 1.6946496e-01
 5.0571456e-05 5.5628602e-04 7.5907759e-02 5.0571456e-05 3.2573074e-01
 5.0571456e-05 5.0571456e-05 5.6134318e-03 5.0571456e-05]"
492,2007\15_main_body.txt,1,"[1.0392032e-01 3.4787470e-01 2.2424629e-02 9.6995845e-02 8.4744863e-02
 4.0002130e-02 4.8471293e-03 1.9180782e-01 5.3265154e-05 5.3265154e-05
 5.3265154e-05 3.2491742e-03 1.0392032e-01 5.3265154e-05]"
493,2007\16_main_body.txt,1,"[6.0720015e-02 3.5504410e-01 9.5768152e-03 1.2690534e-01 1.4846571e-01
 8.5288808e-02 5.0140392e-05 9.5316887e-02 8.6291619e-02 5.0140392e-05
 5.0140392e-05 9.0754116e-03 2.3114720e-02 5.0140392e-05]"
494,2007\17_main_body.txt,9,"[4.7435365e-03 5.2126772e-05 5.6870308e-02 1.1525229e-01 4.3838613e-02
 5.2126772e-05 2.7679315e-02 1.7253961e-02 5.2126772e-05 5.6979775e-01
 5.2126772e-05 9.0231448e-02 7.4072145e-02 5.2126772e-05]"
495,2007\18_main_body.txt,9,"[9.3802800e-03 1.7382413e-02 4.8501823e-02 4.4456301e-05 4.4456301e-05
 1.1785366e-01 2.2672713e-03 3.6943186e-02 7.3397353e-02 4.4816396e-01
 3.2942120e-02 4.4456301e-05 3.7387747e-02 1.7564686e-01]"
496,2007\19_main_body.txt,9,"[1.6436554e-04 1.6436554e-04 7.0841543e-02 1.6436554e-04 2.9750165e-02
 1.2836948e-01 1.6436554e-04 5.0953315e-03 1.3001314e-01 5.7051283e-01
 1.1669953e-02 1.6436554e-04 1.6436554e-04 5.2761335e-02]"
497,2007\20_main_body.txt,9,"[1.0182312e-03 9.2610558e-03 3.2345811e-01 4.8487203e-05 2.5746703e-02
 6.3518235e-03 6.3518235e-03 4.8487203e-05 2.0514935e-01 4.0297711e-01
 5.8669518e-03 4.8487203e-05 1.3624904e-02 4.8487203e-05]"
498,2007\21_main_body.txt,10,"[5.0958010e-05 7.6946598e-03 3.6740724e-02 5.0958010e-05 7.6946598e-03
 5.0958010e-05 5.0958010e-05 1.8905422e-02 3.2618222e-01 2.3496738e-01
 3.4299836e-01 5.0958010e-05 8.2042394e-03 1.6357521e-02]"
499,2007\22_main_body.txt,9,"[0.00746269 0.00746269 0.00746269 0.00746269 0.00746269 0.00746269
 0.00746269 0.00746269 0.00746269 0.82835823 0.00746269 0.08208956
 0.00746269 0.00746269]"
500,2007\24_main_body.txt,9,"[5.27037009e-05 5.27037009e-05 7.33108521e-02 4.59049195e-02
 1.42827025e-02 6.90945536e-02 3.37830707e-02 5.27037009e-05
 1.63381465e-03 6.78349316e-01 1.84989981e-02 3.58912200e-02
 1.90260354e-02 1.00664068e-02]"
501,2007\25_main_body.txt,9,"[5.4334212e-02 2.0940587e-02 1.8373452e-01 1.4679282e-02 9.8093785e-03
 3.3463195e-02 6.9570058e-05 6.9570058e-05 2.0321414e-01 3.8061777e-01
 6.7552522e-02 3.1376094e-02 6.9570058e-05 6.9570058e-05]"
502,2007\26_main_body.txt,9,"[6.5044878e-05 1.7627163e-02 3.2587484e-02 3.3888381e-02 6.5044878e-05
 8.9176536e-02 1.2885392e-01 6.5044878e-05 2.9211655e-01 2.9797059e-01
 3.3237934e-02 4.5596458e-02 2.8684791e-02 6.5044878e-05]"
503,2007\27_main_body.txt,9,"[8.1699347e-04 1.6378773e-02 1.9650640e-01 3.8904454e-05 1.0897137e-01
 8.5628703e-02 3.8904454e-05 3.5403052e-03 3.8904454e-05 5.6415343e-01
 3.8904454e-05 1.6378773e-02 6.2636170e-03 1.2060379e-03]"
504,2007\28_main_body.txt,9,"[5.0291692e-05 2.1172801e-02 1.8059747e-01 1.9664051e-02 2.5196137e-02
 9.3592837e-02 3.5707101e-03 2.0619594e-03 2.0669885e-02 5.0095552e-01
 3.5707101e-03 6.0852948e-03 5.1347815e-02 7.1464494e-02]"
505,2007\29_main_body.txt,13,"[1.17615096e-01 1.04228416e-02 1.58614904e-01 3.41335684e-02
 4.94467467e-02 8.10610577e-02 2.51926482e-03 2.32661515e-02
 2.91938335e-02 6.77237734e-02 4.93973530e-05 3.01323831e-03
 2.07962841e-02 4.02143836e-01]"
506,2007\2_main_body.txt,9,"[5.7557270e-05 3.1138482e-02 4.6678945e-02 1.1459652e-01 1.9051455e-02
 1.9978128e-01 1.0993439e-02 2.5382755e-02 1.7324738e-02 2.9129735e-01
 5.7557270e-05 9.2149191e-02 1.5143318e-01 5.7557270e-05]"
